Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product HS Code,Product Origin Country,Product MID Code,Product Material,Shipping Profile Id,Product Sales Channel 1,Product Collection Id,Product Type Id,Product Tag 1,Product Discountable,Product External Id,Variant Title,Variant SKU,Variant Barcode,Variant Allow Backorder,Variant Manage Inventory,Variant Weight,Variant Length,Variant Width,Variant Height,Variant HS Code,Variant Origin Country,Variant MID Code,Variant Material,Variant Price ZAR,Variant Option 1 Name,Variant Option 1 Value,Product Image 1 Url,Product Image 2 Url,Product Image 3 Url,Product Image 4 Url,Product Image 5 Url
strawberry,Strawberry,,"<p><strong>NEO 25K</strong>&nbsp;by NASTY is a large capacity rechargeable Nicotine Salt disposable device designed to deliver up to 25,000 puffs of pure flavour satisfaction.<br>&nbsp;</p><p>What sets it apart is its 3-level cooling mode, giving you the flexibility to adjust the cooling intensity to suit your preferences. This innovative feature ensures a customisable vaping experience that caters to every tastebud. With the touch of a button, adult users can easily personalise their coolness level for maximum comfort and enjoyment.</p>",published,https://static.wixstatic.com/media/98377e_d31061fbc7ef4d71b60b70ccd3ea56ce~mv2.webp,,,,,,,,,,Quick Dose (Pty) Ltd,nasty-dispensary,,,TRUE,,Default,Vape-Nasty-Neo,,FALSE,TRUE,,,,,,,,,350.0,Option,Default,https://static.wixstatic.com/media/98377e_d31061fbc7ef4d71b60b70ccd3ea56ce~mv2.webp,,,,
shisa-double-apple,Shisa Double Apple,,"<p><strong>NEO 25K</strong>&nbsp;by NASTY is a large capacity rechargeable Nicotine Salt disposable device designed to deliver up to 25,000 puffs of pure flavour satisfaction.<br>&nbsp;</p><p>What sets it apart is its 3-level cooling mode, giving you the flexibility to adjust the cooling intensity to suit your preferences. This innovative feature ensures a customisable vaping experience that caters to every tastebud. With the touch of a button, adult users can easily personalise their coolness level for maximum comfort and enjoyment.</p>",published,https://static.wixstatic.com/media/98377e_7db22d9182ee4795a348bab630383ebf~mv2.webp,,,,,,,,,,Quick Dose (Pty) Ltd,nasty-dispensary,,,TRUE,,Default,Vape-Nasty-Neo,,FALSE,TRUE,,,,,,,,,350.0,Option,Default,https://static.wixstatic.com/media/98377e_7db22d9182ee4795a348bab630383ebf~mv2.webp,,,,
strawberry-peach,Strawberry Peach,,"<p><strong>NEO 25K</strong>&nbsp;by NASTY is a large capacity rechargeable Nicotine Salt disposable device designed to deliver up to 25,000 puffs of pure flavour satisfaction.<br>&nbsp;</p><p>What sets it apart is its 3-level cooling mode, giving you the flexibility to adjust the cooling intensity to suit your preferences. This innovative feature ensures a customisable vaping experience that caters to every tastebud. With the touch of a button, adult users can easily personalise their coolness level for maximum comfort and enjoyment.</p>",published,https://static.wixstatic.com/media/98377e_50a6c6411dcb4555a58b8c9c2e20001b~mv2.webp,,,,,,,,,,Quick Dose (Pty) Ltd,nasty-dispensary,,,TRUE,,Default,Vape-Nasty-Neo,,FALSE,TRUE,,,,,,,,,350.0,Option,Default,https://static.wixstatic.com/media/98377e_50a6c6411dcb4555a58b8c9c2e20001b~mv2.webp,,,,
watermelon,Watermelon,,"<p><strong>NEO 25K</strong>&nbsp;by NASTY is a large capacity rechargeable Nicotine Salt disposable device designed to deliver up to 25,000 puffs of pure flavour satisfaction.<br>&nbsp;</p><p>What sets it apart is its 3-level cooling mode, giving you the flexibility to adjust the cooling intensity to suit your preferences. This innovative feature ensures a customisable vaping experience that caters to every tastebud. With the touch of a button, adult users can easily personalise their coolness level for maximum comfort and enjoyment.</p>",published,https://static.wixstatic.com/media/98377e_c5983add6c224f42ae1bb949f412279f~mv2.webp,,,,,,,,,,Quick Dose (Pty) Ltd,nasty-dispensary,,,TRUE,,Default,Vape-Nasty-Neo,,FALSE,TRUE,,,,,,,,,350.0,Option,Default,https://static.wixstatic.com/media/98377e_c5983add6c224f42ae1bb949f412279f~mv2.webp,,,,
watermelon-raspberry,Watermelon Raspberry,,"<p><strong>NEO 25K</strong>&nbsp;by NASTY is a large capacity rechargeable Nicotine Salt disposable device designed to deliver up to 25,000 puffs of pure flavour satisfaction.<br>&nbsp;</p><p>What sets it apart is its 3-level cooling mode, giving you the flexibility to adjust the cooling intensity to suit your preferences. This innovative feature ensures a customisable vaping experience that caters to every tastebud. With the touch of a button, adult users can easily personalise their coolness level for maximum comfort and enjoyment.</p>",published,https://static.wixstatic.com/media/98377e_139cfda33230415fb187853416264a79~mv2.webp,,,,,,,,,,Quick Dose (Pty) Ltd,nasty-dispensary,,,TRUE,,Default,Vape-Nasty-Neo,,FALSE,TRUE,,,,,,,,,350.0,Option,Default,https://static.wixstatic.com/media/98377e_139cfda33230415fb187853416264a79~mv2.webp,,,,
white-peach-raspberry,White Peach Raspberry,,"<p><strong>NEO 25K</strong>&nbsp;by NASTY is a large capacity rechargeable Nicotine Salt disposable device designed to deliver up to 25,000 puffs of pure flavour satisfaction.<br>&nbsp;</p><p>What sets it apart is its 3-level cooling mode, giving you the flexibility to adjust the cooling intensity to suit your preferences. This innovative feature ensures a customisable vaping experience that caters to every tastebud. With the touch of a button, adult users can easily personalise their coolness level for maximum comfort and enjoyment.</p>",published,https://static.wixstatic.com/media/98377e_e7b74faf124e41a79e5a1e29a54845c6~mv2.webp,,,,,,,,,,Quick Dose (Pty) Ltd,nasty-dispensary,,,TRUE,,Default,Vape-Nasty-Neo,,FALSE,TRUE,,,,,,,,,350.0,Option,Default,https://static.wixstatic.com/media/98377e_e7b74faf124e41a79e5a1e29a54845c6~mv2.webp,,,,
rainbow-fizz,Rainbow Fizz,,"<p>The MOTI ONE 4000 Kit is a sleek and compact refillable pod vape designed for users who value convenience, style, and performance. Featuring a durable all-metal body and stepless airflow control, it offers a customizable mouth-to-lung vaping experience in a pocket-friendly form. The 2 mL refillable pod comes equipped with a high-quality mesh or ceramic coil, delivering smooth, consistent flavor and vapor. Powered by a built-in 600 mAh battery, the device supports up to 4000 puffs per charge and is activated by a simple draw—no buttons required. With a wide variety of vibrant color options and popular nicotine salt flavors, the MOTI ONE 4000 strikes the perfect balance between elegance, portability, and user-friendly functionality.</p>",published,https://static.wixstatic.com/media/98377e_91e9348fed9344c99e20fed5472c2931~mv2.png,,,,,,,,,,Quick Dose (Pty) Ltd,moti-dispensary,,,TRUE,,Default,Vape-Moti-One,,FALSE,TRUE,,,,,,,,,150.0,Option,Default,https://static.wixstatic.com/media/98377e_91e9348fed9344c99e20fed5472c2931~mv2.png,,,,
blue-storm,Blue Storm,,"<p>The MOTI ONE 4000 Kit is a sleek and compact refillable pod vape designed for users who value convenience, style, and performance. Featuring a durable all-metal body and stepless airflow control, it offers a customizable mouth-to-lung vaping experience in a pocket-friendly form. The 2 mL refillable pod comes equipped with a high-quality mesh or ceramic coil, delivering smooth, consistent flavor and vapor. Powered by a built-in 600 mAh battery, the device supports up to 4000 puffs per charge and is activated by a simple draw—no buttons required. With a wide variety of vibrant color options and popular nicotine salt flavors, the MOTI ONE 4000 strikes the perfect balance between elegance, portability, and user-friendly functionality.</p>",published,https://static.wixstatic.com/media/98377e_68f6cace49694425935e047c1d011b7f~mv2.png,,,,,,,,,,Quick Dose (Pty) Ltd,moti-dispensary,,,TRUE,,Default,Vape-Moti-One,,FALSE,TRUE,,,,,,,,,150.0,Option,Default,https://static.wixstatic.com/media/98377e_68f6cace49694425935e047c1d011b7f~mv2.png,,,,
mixed-berries,Mixed Berries,,"<p>The MOTI ONE 4000 Kit is a sleek and compact refillable pod vape designed for users who value convenience, style, and performance. Featuring a durable all-metal body and stepless airflow control, it offers a customizable mouth-to-lung vaping experience in a pocket-friendly form. The 2 mL refillable pod comes equipped with a high-quality mesh or ceramic coil, delivering smooth, consistent flavor and vapor. Powered by a built-in 600 mAh battery, the device supports up to 4000 puffs per charge and is activated by a simple draw—no buttons required. With a wide variety of vibrant color options and popular nicotine salt flavors, the MOTI ONE 4000 strikes the perfect balance between elegance, portability, and user-friendly functionality.</p>",published,https://static.wixstatic.com/media/98377e_06b61cb9b3e847f082b33952b2e44d3a~mv2.png,,,,,,,,,,Quick Dose (Pty) Ltd,moti-dispensary,,,TRUE,,Default,Vape-Moti-One,,FALSE,TRUE,,,,,,,,,150.0,Option,Default,https://static.wixstatic.com/media/98377e_06b61cb9b3e847f082b33952b2e44d3a~mv2.png,,,,
sol-original-6-x-330ml,SOL - ORIGINAL (6 X 330ML),,"<p>Sol Original Mexican Beer (6 × 330 ml) is a refreshing golden pilsner-style lager that offers a crisp and clean taste, making it a popular choice for various occasions. Crafted with excellent malted barley and hop extract, it delivers a smooth finish that pairs well with fresh dishes such as salads, BBQ meats, and spicy meals. With an alcohol by volume (ABV) of 4.2%, Sol provides a light-bodied and thirst-quenching experience</p><p>&nbsp;</p><p><strong>You must be 18 years of age or older to purchase or receive alcoholic beverages.</strong> By continuing, you confirm that you are of legal drinking age in your country/region.</p>",published,https://static.wixstatic.com/media/98377e_8f352acf289048469cbf736a1063430f~mv2.png,,,,,,,,,,Quick Dose (Pty) Ltd,liquor-dispensary,,,TRUE,,Default,Liquor-Beer,,FALSE,TRUE,,,,,,,,,150.0,Option,Default,https://static.wixstatic.com/media/98377e_8f352acf289048469cbf736a1063430f~mv2.png,,,,
savanna-angry-lemon-6-x-330ml,SAVANNA - ANGRY LEMON (6 X 330ML),,"<p>Savanna Angry Lemon (6 × 330 ml) is a zesty twist on the classic Savanna Premium Cider, blending its signature crisp, dry apple base with a vibrant burst of fresh lemon flavor. This limited-edition variant delivers a refreshing balance of tangy citrus and clean cider, achieving a bold 6% ABV for a lively kick. Perfectly bottled in 330 ml clear glass, it’s designed for chilling—serve it straight from the fridge, optionally over ice with a lemon wedge for extra zest. Ideal for summer gatherings, braais, or anytime you crave a bright, citrus-forward cider experience.</p><p>&nbsp;</p><p><strong>You must be 18 years of age or older to purchase or receive alcoholic beverages.</strong> By continuing, you confirm that you are of legal drinking age in your country/region.</p>",published,https://static.wixstatic.com/media/98377e_83c507b2486b44daae9c1fba3478b060~mv2.png,,,,,,,,,,Quick Dose (Pty) Ltd,liquor-dispensary,,,TRUE,,Default,Liquor-Cider,,FALSE,TRUE,,,,,,,,,170.0,Option,Default,https://static.wixstatic.com/media/98377e_83c507b2486b44daae9c1fba3478b060~mv2.png,,,,
castle-lager-6-x-500ml,CASTLE - LAGER (6 X 500ML),,"<p>Castle Lager (6 × 500 ml) is a classic South African premium beer renowned for its crisp, clean taste and timeless appeal. Brewed with top-quality ingredients—malted barley, hops, yeast, and water—it delivers a balanced, easy‑drinking flavor with a soft malt sweetness and a subtle hop bitterness. At 5% ABV, this full‑flavored lager offers a smooth finish that pairs wonderfully with hearty meals, braais, or relaxing evenings. Packaged in handy 500 ml bottles, Castle Lager is perfect for sharing with friends or enjoying on your own, embodying South Africa's spirited beer culture.</p><p>&nbsp;</p><p><strong>You must be 18 years of age or older to purchase or receive alcoholic beverages.</strong> By continuing, you confirm that you are of legal drinking age in your country/region.</p>",published,https://static.wixstatic.com/media/98377e_fa863476cbc24997a56d95d5a869787d~mv2.png,,,,,,,,,,Quick Dose (Pty) Ltd,liquor-dispensary,,,TRUE,,Default,Liquor-Beer,,FALSE,TRUE,,,,,,,,,150.0,Option,Default,https://static.wixstatic.com/media/98377e_fa863476cbc24997a56d95d5a869787d~mv2.png,,,,
ice-tropez-original-6-x-275ml,ICE TROPEZ - ORIGINAL (6 X 275ML),,"<p>Ice Tropez Original (6 × 275 ml) is an elegantly crafted ready-to-drink spritzer that effortlessly blends a crisp white wine base with subtle Mediterranean citrus notes and a whisper of summer fruit. Lightly effervescent and delicately sweet, it offers a refreshing 4.5% ABV experience in a sleek, portable bottle. Perfect for sun-drenched brunches, beachside lounging, or chic picnic settings, Ice Tropez delivers a sophisticated yet easy‑going sip—no mixing required.</p><p>&nbsp;</p><p><strong>You must be 18 years of age or older to purchase or receive alcoholic beverages.</strong> By continuing, you confirm that you are of legal drinking age in your country/region.</p>",published,https://static.wixstatic.com/media/98377e_e771278deb754a7eacb3139c52493767~mv2.png,,,,,,,,,,Quick Dose (Pty) Ltd,liquor-dispensary,,,TRUE,,Default,Liquor-Champagne,,FALSE,TRUE,,,,,,,,,500.0,Option,Default,https://static.wixstatic.com/media/98377e_e771278deb754a7eacb3139c52493767~mv2.png,,,,
savanna-dry-6-x-500ml,SAVANNA - DRY (6 X 500ML),,"<p>Savanna – Dry (6 × 500 ml) is a world-famous South African cider first introduced in 1996. Made from 100% Elgin Valley apples, it's a crisp, clean and refreshing super-dry cider with a bold, no-nonsense character—best enjoyed ice cold, often with a wedge of lemon in the neck of the bottle dujis.com+12woolworths.co.za+12yourmart.co.bw+12. Brewed through a crackdown micro-filtration and chill-filtering process, it delivers smoothness without sweetness</p><p>&nbsp;</p><p><strong>You must be 18 years of age or older to purchase or receive alcoholic beverages.</strong> By continuing, you confirm that you are of legal drinking age in your country/region.</p>",published,https://static.wixstatic.com/media/98377e_62ca3392df88461c8462a4dc6ac8bc53~mv2.png,,,,,,,,,,Quick Dose (Pty) Ltd,liquor-dispensary,,,TRUE,,Default,Liquor-Cider,,FALSE,TRUE,,,,,,,,,230.0,Option,Default,https://static.wixstatic.com/media/98377e_62ca3392df88461c8462a4dc6ac8bc53~mv2.png,,,,
red-square-purple-ice-6-x-275ml,RED SQUARE - PURPLE ICE (6 X 275ML),,"<p>Red Square Purple Ice (6 × 275 ml) is a vibrant, ready-to-drink spirit cooler crafted with triple-distilled Red Square vodka and infused with sweet loganberry flavour—a captivating blend of raspberry and tart blackberry. With a moderate 5% ABV, this sleek purple-hued drink combines subtle vodka warmth with plenty of fruity freshness, making it a delightful, easy-drinking option for casual social occasions. It comes in convenient glass bottles, ideal for chilling and serving straight from the fridge.</p><p>&nbsp;</p><p><strong>You must be 18 years of age or older to purchase or receive alcoholic beverages.</strong> By continuing, you confirm that you are of legal drinking age in your country/region.</p>",published,https://static.wixstatic.com/media/98377e_0955c8a9f0ea4693bb16479c823f69c2~mv2.png,,,,,,,,,,Quick Dose (Pty) Ltd,liquor-dispensary,,,TRUE,,Default,Liquor-Cider,,FALSE,TRUE,,,,,,,,,150.0,Option,Default,https://static.wixstatic.com/media/98377e_0955c8a9f0ea4693bb16479c823f69c2~mv2.png,,,,
belgravia-gin-dry-lemon-6-x-440ml,BELGRAVIA - GIN & DRY LEMON (6 X 440ML),,"<p>Belgravia Gin &amp; Dry Lemon (6 × 440 ml) is a crisp and elegantly balanced ready-to-drink cocktail that marries London Dry gin with invigorating dry lemon tones. Each sleek 440 ml can delivers a clean, refreshing taste featuring subtle juniper and citrus aroma, complemented by a smooth, dry finish—perfect for those who enjoy a classic gin experience with a modern twist. With a 5% ABV, it’s an ideal companion for relaxed afternoons, sundowners, or casual gatherings. Simply chilled and ready to enjoy, it offers all the sophistication of a mixed drink without any fuss.</p><p>&nbsp;</p><p><strong>You must be 18 years of age or older to purchase or receive alcoholic beverages.</strong> By continuing, you confirm that you are of legal drinking age in your country/region.</p>",published,https://static.wixstatic.com/media/98377e_c3c2f613ddc34fad9110afec3647dc66~mv2.png,,,,,,,,,,Quick Dose (Pty) Ltd,liquor-dispensary,,,TRUE,,Default,Liquor-Cider,,FALSE,TRUE,,,,,,,,,190.0,Option,Default,https://static.wixstatic.com/media/98377e_c3c2f613ddc34fad9110afec3647dc66~mv2.png,,,,
bernini-blush-6-x-275ml,BERNINI - BLUSH (6 X 275ML),,"<p>Bernini Blush Sparkling Spritzer (6 × 275 ml) is a chic, ready-to-drink rosé spritzer crafted from real South African wine—primarily Muscat grapes. It offers a delightful blush-pink hue paired with crisp, lightly effervescent bubbles and subtle floral and berry aromas. With a refreshing 4.5% ABV, this elegant spritzer is perfect for relaxed brunches, poolside moments, or intimate gatherings. Conveniently packaged in slender 275 ml bottles, it’s both stylish and easy to serve chilled, capturing the playful elegance of modern sipping.</p><p>&nbsp;</p><p><strong>You must be 18 years of age or older to purchase or receive alcoholic beverages.</strong> By continuing, you confirm that you are of legal drinking age in your country/region.</p>",published,https://static.wixstatic.com/media/98377e_0235a4a55b8d4980b5be622e664719cc~mv2.png,,,,,,,,,,Quick Dose (Pty) Ltd,liquor-dispensary,,,TRUE,,Default,Liquor-Cider,,FALSE,TRUE,,,,,,,,,150.0,Option,Default,https://static.wixstatic.com/media/98377e_0235a4a55b8d4980b5be622e664719cc~mv2.png,,,,
windhoek-premium-draught-6-x-440ml,WINDHOEK - PREMIUM DRAUGHT (6 X 440ML),,"<p>Windhoek Premium Draught (6 × 440 ml) is a crisp, easy-drinking lager brewed by Namibia Breweries according to the German Reinheitsgebot, using only malted barley, hops, and water. At a sessionable 4% ABV, it offers an enticing aroma of floral Hallertauer hops, a gentle malt sweetness, mild bitterness, and a smooth, clean finish—ideal for social occasions or relaxed days. Perfectly refreshing when served chilled, this premium draught is the go-to beer for gatherings and outdoor enjoyment.</p><p>&nbsp;</p><p><strong>You must be 18 years of age or older to purchase or receive alcoholic beverages.</strong> By continuing, you confirm that you are of legal drinking age in your country/region.</p>",published,https://static.wixstatic.com/media/98377e_bc270ceabbb548baaf162ff660c766da~mv2.png,,,,,,,,,,Quick Dose (Pty) Ltd,liquor-dispensary,,,TRUE,,Default,Liquor-Beer,,FALSE,TRUE,,,,,,,,,170.0,Option,Default,https://static.wixstatic.com/media/98377e_bc270ceabbb548baaf162ff660c766da~mv2.png,,,,
